,case_id,date,state,latitude,longitude,drunk_drivers,fatalities,State
3711,61368,2016-07-02,6,37.84869722,-122.235375,1,1,California
3699,61356,2016-07-02,6,34.25966111,-118.30791389,0,1,California
12747,180363,2016-07-02,18,39.47715,-86.17713056,1,1,Indiana
21309,360395,2016-07-02,36,40.71150833,-73.94501667,0,1,New York
34037,550246,2016-07-02,55,44.79916389,-89.37122222,1,1,Wisconsin
15007,220344,2016-07-02,22,31.25003889,-92.43374167,0,1,Louisiana
21306,360392,2016-07-02,36,43.06332778,-77.24817222,0,1,New York
11106,150049,2016-07-02,15,21.33814722,-157.91831111,0,1,Hawaii
8050,121426,2016-07-02,12,27.55881944,-82.56578889,0,1,Florida
16775,260427,2016-07-02,26,41.89721667,-85.40963889,0,1,Michigan
8031,121405,2016-07-02,12,30.72208611,-85.19430833,0,2,Florida
12749,180365,2016-07-02,18,38.30448056,-86.04345,1,1,Indiana
34095,550304,2016-07-02,55,42.83844167,-88.6072,1,1,Wisconsin
30186,481648,2016-07-02,48,30.73341111,-103.187775,0,1,Texas
30185,481647,2016-07-02,48,29.3523,-99.00327778,1,1,Texas
28593,470986,2016-07-02,47,35.82858889,-87.09165278,0,1,Tennessee
8018,121392,2016-07-02,12,28.63033889,-82.17061944,0,1,Florida
18687,290376,2016-07-02,29,39.84447222,-94.86344444,1,1,Missouri
6017,80293,2016-07-02,8,39.10629444,-108.36500833,1,2,Colorado
1437,40429,2016-07-02,4,35.193875,-111.6193,0,1,Arizona
1436,40428,2016-07-02,4,32.32507222,-111.04579167,2,2,Arizona
8016,121390,2016-07-02,12,30.19054167,-84.21557778,0,4,Florida
12768,180384,2016-07-02,18,40.57969722,-85.92771111,1,1,Indiana
18688,290377,2016-07-02,29,37.19405556,-93.34994444,0,1,Missouri
8054,121431,2016-07-02,12,27.48143611,-82.57531111,0,1,Florida
30173,481635,2016-07-02,48,32.79965833,-97.37543056,0,1,Texas
3639,61296,2016-07-02,6,34.15539444,-118.28999722,0,1,California
8022,121396,2016-07-02,12,29.13919167,-82.11019167,0,1,Florida
11855,170479,2016-07-02,17,38.88381389,-88.29609722,1,2,Illinois
25199,410192,2016-07-02,41,44.21069167,-123.49373056,1,1,Oregon
14261,210355,2016-07-02,21,38.06795278,-84.44073611,1,1,Kentucky
30254,481716,2016-07-02,48,32.78867778,-96.76011389,0,1,Texas
14987,220324,2016-07-02,22,29.78096111,-90.85021667,1,1,Louisiana
30255,481717,2016-07-02,48,26.169575,-98.33374444,1,1,Texas
11935,170561,2016-07-02,17,42.05381111,-88.12034167,0,1,Illinois
7993,121367,2016-07-02,12,30.51022778,-84.23612222,1,1,Florida
7985,121359,2016-07-02,12,28.43223056,-80.76020278,0,1,Florida
7982,121356,2016-07-02,12,30.35166667,-81.59793056,0,1,Florida
14275,210369,2016-07-02,21,39.05707778,-84.63407778,0,1,Kentucky
22514,370638,2016-07-02,37,36.38033056,-79.49419722,0,1,North Carolina
14314,210408,2016-07-02,21,37.34381667,-83.40877778,1,1,Kentucky
11857,170481,2016-07-02,17,38.78381111,-89.08646111,0,1,Illinois
11858,170482,2016-07-02,17,41.51884167,-88.07431944,0,1,Illinois
18006,280316,2016-07-02,28,31.24835278,-90.42304444,0,1,Mississippi
11860,170484,2016-07-02,17,41.32418333,-87.84308889,0,1,Illinois
11905,170531,2016-07-02,17,38.01233889,-88.93837778,1,1,Illinois
18007,280317,2016-07-02,28,32.22744167,-88.70021944,0,1,Mississippi
18008,280318,2016-07-02,28,34.30503333,-88.35321389,0,1,Mississippi
11876,170501,2016-07-02,17,42.05116667,-88.396425,0,1,Illinois
23763,390455,2016-07-02,39,41.36674167,-82.210025,0,2,Ohio
11856,170480,2016-07-02,17,39.47969167,-90.86541111,1,1,Illinois
22518,370642,2016-07-02,37,35.03542222,-83.82764444,1,1,North Carolina
32148,490150,2016-07-02,49,40.69666944,-111.93635,1,1,Utah
14255,210349,2016-07-02,21,37.29736944,-82.75058333,1,1,Kentucky
25200,410193,2016-07-02,41,45.48428611,-122.57892778,1,1,Oregon
25201,410194,2016-07-02,41,44.73246111,-123.0215,1,1,Oregon
25202,410195,2016-07-02,41,44.45111667,-123.275775,1,2,Oregon
25893,420441,2016-07-02,42,39.97328611,-75.212075,0,1,Pennsylvania
15437,230063,2016-07-02,23,44.70305,-69.45873056,1,1,Maine
15438,230064,2016-07-02,23,44.088125,-70.165175,0,1,Maine
30213,481675,2016-07-02,48,29.37897778,-94.97010278,1,1,Texas
3334,60989,2016-07-02,6,38.23989444,-122.07818611,0,1,California
3329,60984,2016-07-02,6,34.02342222,-117.55673889,0,1,California
3324,60979,2016-07-02,6,33.92766667,-116.54524722,1,1,California
3959,61620,2016-07-02,6,34.26564167,-118.44065556,0,1,California
30785,482257,2016-07-02,48,30.07264722,-95.09727222,1,1,Texas
30903,482381,2016-07-02,48,32.26578056,-101.41959444,0,1,Texas
6688,110009,2016-07-02,11,38.92326944,-77.02244722,0,1,District of Columbia
23799,390493,2016-07-02,39,40.112075,-82.97760833,1,1,Ohio
10309,130676,2016-07-02,13,34.51631111,-83.56398611,1,1,Georgia
10308,130675,2016-07-02,13,31.38054722,-84.92149167,0,1,Georgia
32124,490126,2016-07-02,49,39.62985278,-112.02375556,1,1,Utah
34034,550243,2016-07-02,55,42.93034167,-91.09461389,1,1,Wisconsin
5961,80237,2016-07-02,8,40.13098333,-104.17895556,1,1,Colorado
4097,61760,2016-07-02,6,34.17857222,-119.14262222,1,1,California
25198,410191,2016-07-02,41,43.71870556,-123.05686667,1,1,Oregon
30214,481676,2016-07-02,48,29.73056389,-95.34054167,1,1,Texas
8025,121399,2016-07-02,12,28.07953056,-82.28518056,1,3,Florida
23770,390462,2016-07-02,39,40.335025,-81.18210556,1,1,Ohio
26234,420783,2016-07-02,42,40.19273889,-79.8947,1,1,Pennsylvania
25987,420535,2016-07-02,42,40.33821667,-79.37309722,2,1,Pennsylvania
21493,360581,2016-07-02,36,99.9999,999.9999,0,1,New York
28056,470438,2016-07-02,47,35.28943889,-85.27005,0,1,Tennessee
17499,270166,2016-07-02,27,45.51375556,-92.94550278,0,2,Minnesota
32683,510369,2016-07-02,51,37.29816944,-79.93946111,1,1,Virginia
17497,270164,2016-07-02,27,43.63559167,-93.35527222,0,1,Minnesota
17502,270169,2016-07-02,27,44.59196389,-92.68265556,0,1,Minnesota
17496,270163,2016-07-02,27,44.46428056,-93.29270278,0,1,Minnesota
19679,320123,2016-07-02,32,36.19578611,-115.09802778,1,1,Nevada
34381,560043,2016-07-02,56,41.57735833,-109.24979444,0,1,Wyoming
16833,260486,2016-07-02,26,42.35942222,-83.11589722,2,1,Michigan
16832,260485,2016-07-02,26,44.72506944,-84.29233611,0,1,Michigan
28093,470475,2016-07-02,47,35.00658056,-85.20641111,0,1,Tennessee
10683,131053,2016-07-02,13,32.51989722,-84.90636667,1,1,Georgia
27020,450430,2016-07-02,45,35.01835,-81.22635556,1,1,South Carolina
24832,400451,2016-07-02,40,36.94261111,-94.86751667,1,1,Oklahoma
1482,40477,2016-07-02,4,33.50944167,-112.15547222,1,1,Arizona
28057,470439,2016-07-02,47,36.62654167,-87.32933333,2,1,Tennessee
25994,420542,2016-07-02,42,40.46993889,-79.38538333,1,1,Pennsylvania
2119,50242,2016-07-02,5,35.90072222,-94.28894722,0,2,Arkansas
2118,50241,2016-07-02,5,35.67818889,-90.60521944,0,1,Arkansas
2117,50240,2016-07-02,5,35.13425833,-92.098725,0,1,Arkansas
30215,481677,2016-07-02,48,32.72002222,-96.1511,1,1,Texas
33651,540109,2016-07-02,54,38.53440556,-80.71695278,0,1,West Virginia
900,10908,2016-07-02,1,33.07128333,-88.243475,1,1,Alabama
33650,540108,2016-07-02,54,38.52393056,-80.03958611,1,1,West Virginia
5392,63064,2016-07-02,6,33.636,-117.92205833,0,1,California
33649,540107,2016-07-02,54,38.37451944,-81.66513889,0,1,West Virginia
19262,300071,2016-07-02,30,46.75692222,-111.88736111,1,1,Montana
28064,470446,2016-07-02,47,35.05375556,-90.00745556,0,1,Tennessee
28085,470467,2016-07-02,47,35.70388056,-89.69463056,0,1,Tennessee
23271,380042,2016-07-02,38,46.98491389,-99.93992778,0,1,North Dakota
6384,90103,2016-07-02,9,41.75816389,-72.66348333,0,1,Connecticut
26230,420779,2016-07-02,42,41.31363333,-75.83473333,0,1,Pennsylvania
19917,330058,2016-07-02,33,43.05102778,-70.93486111,1,1,New Hampshire
20724,350166,2016-07-02,35,35.49389167,-108.87314167,0,1,New Mexico
28095,470477,2016-07-02,47,35.03183056,-85.29353056,0,1,Tennessee
8099,121481,2016-07-02,12,26.04622222,-80.22071944,0,1,Florida
27016,450426,2016-07-02,45,33.83755833,-79.80398889,1,1,South Carolina
407,10410,2016-07-02,1,32.74639167,-85.26745278,0,1,Alabama
406,10409,2016-07-02,1,33.78055833,-85.89609444,1,1,Alabama
1483,40478,2016-07-02,4,35.22384722,-112.48581667,0,1,Arizona
21382,360468,2016-07-02,36,42.55715556,-76.27868889,0,1,New York
27017,450427,2016-07-02,45,32.97042222,-80.01127222,0,1,South Carolina
27587,460061,2016-07-02,46,43.39163056,-102.15222778,1,1,South Dakota
27018,450428,2016-07-02,45,34.1152,-80.94183056,0,1,South Carolina
3548,61205,2016-07-02,6,35.02246667,-120.46865278,1,1,California
27019,450429,2016-07-02,45,34.54474167,-82.71926111,0,1,South Carolina
21384,360470,2016-07-02,36,40.61243056,-74.00074722,0,1,New York
375,10378,2016-07-02,1,34.97695556,-85.91458056,0,1,Alabama
8070,121448,2016-07-02,12,29.47383056,-82.60901389,0,2,Florida
9430,122906,2016-07-02,12,29.17025833,-81.0772,0,1,Florida
30216,481678,2016-07-02,48,35.25275278,-102.471625,0,1,Texas
6443,90163,2016-07-02,9,41.16426111,-73.20784722,0,1,Connecticut
6595,100032,2016-07-02,10,39.2023,-75.55911944,0,1,Delaware
1544,40539,2016-07-02,4,34.44590278,-111.39188056,1,1,Arizona
28100,470483,2016-07-02,47,35.4474,-86.45093056,1,1,Tennessee
6529,90249,2016-07-02,9,41.28538056,-72.87670833,0,1,Connecticut
4430,62099,2016-07-02,6,34.03979167,-118.87512222,0,1,California
18010,280320,2016-07-03,28,32.32687222,-90.19276944,0,1,Mississippi
1523,40518,2016-07-03,4,33.55306389,-112.10975,0,1,Arizona
18009,280319,2016-07-03,28,32.34661944,-88.59953889,0,1,Mississippi
10311,130678,2016-07-03,13,33.71938889,-84.20811111,0,1,Georgia
23779,390471,2016-07-03,39,40.46824722,-82.82142222,0,1,Ohio
10312,130679,2016-07-03,13,33.96573056,-84.99413333,0,1,Georgia
5256,62928,2016-07-03,6,36.75054444,-119.75536944,1,1,California
3458,61114,2016-07-03,6,36.94692778,-120.85933611,0,1,California
18011,280321,2016-07-03,28,32.77111944,-89.10215833,0,1,Mississippi
30601,482071,2016-07-03,48,29.52994722,-95.35834444,1,1,Texas
4338,62006,2016-07-03,6,37.01350278,-121.64689167,0,1,California
32117,490119,2016-07-03,49,40.18868889,-111.07107222,0,1,Utah
3332,60987,2016-07-03,6,35.436175,-118.93205278,1,2,California
3815,61475,2016-07-03,6,34.29049722,-119.15471389,1,1,California
10310,130677,2016-07-03,13,33.59084167,-84.37312222,0,1,Georgia
6378,90097,2016-07-03,9,41.29176389,-72.44575278,0,1,Connecticut
19265,300074,2016-07-03,30,48.25691944,-114.33038333,0,1,Montana
23744,390435,2016-07-03,39,41.84308611,-80.79176111,1,1,Ohio
19263,300072,2016-07-03,30,47.13785556,-114.09095833,1,1,Montana
3820,61480,2016-07-03,6,36.34244167,-120.13166944,0,1,California
23753,390444,2016-07-03,39,38.96031389,-82.77338056,1,1,Ohio
3330,60985,2016-07-03,6,34.261725,-116.89968333,0,1,California
15835,240316,2016-07-03,24,38.74752222,-75.835975,1,1,Maryland
30256,481718,2016-07-03,48,29.53275278,-98.0972,1,1,Texas
11906,170532,2016-07-03,17,41.64583611,-87.68029722,0,1,Illinois
27566,460040,2016-07-03,46,43.00488056,-96.53386389,1,1,South Dakota
1484,40479,2016-07-03,4,32.00024444,-111.98545556,0,1,Arizona
33261,530234,2016-07-03,53,46.31803889,-124.04460833,1,2,Washington
7995,121369,2016-07-03,12,30.37890556,-84.35130556,0,2,Florida
1485,40480,2016-07-03,4,33.46479722,-112.49606944,1,1,Arizona
27021,450431,2016-07-03,45,33.87933889,-79.16261111,1,1,South Carolina
14988,220325,2016-07-03,22,32.61933889,-92.06173056,1,1,Louisiana
33260,530233,2016-07-03,53,45.83935,-122.53379444,0,1,Washington
968,20032,2016-07-03,2,61.53717778,-150.10790833,1,1,Alaska
33259,530232,2016-07-03,53,47.54304167,-117.63146111,1,1,Washington
1486,40481,2016-07-03,4,99.9999,999.9999,0,2,Arizona
24653,400271,2016-07-03,40,35.4278,-96.1613,1,2,Oklahoma
8109,121493,2016-07-03,12,26.20114167,-80.22,0,1,Florida
16130,250133,2016-07-03,25,42.15215278,-71.52853056,0,1,Massachusetts
22523,370647,2016-07-03,37,35.91425278,-80.23432222,0,1,North Carolina
408,10411,2016-07-03,1,33.09175278,-86.82931944,1,1,Alabama
14256,210350,2016-07-03,21,38.10321667,-84.45816389,1,1,Kentucky
3462,61118,2016-07-03,6,37.44423889,-119.63418889,0,1,California
8005,121379,2016-07-03,12,27.967475,-82.56805,0,1,Florida
22534,370658,2016-07-03,37,35.13932222,-80.88377778,1,1,North Carolina
4082,61745,2016-07-03,6,36.62739722,-119.245975,0,1,California
16123,250125,2016-07-03,25,42.32157222,-71.53030833,1,1,Massachusetts
22538,370662,2016-07-03,37,35.76486944,-78.18308889,0,1,North Carolina
22541,370665,2016-07-03,37,36.22236111,-76.37524722,0,1,North Carolina
4080,61743,2016-07-03,6,37.97367222,-121.24756111,0,1,California
11865,170490,2016-07-03,17,41.75224722,-87.65863056,2,1,Illinois
32289,500028,2016-07-03,50,42.83083889,-72.5729,0,1,Vermont
30532,482001,2016-07-03,48,26.38298889,-98.1262,0,1,Texas
27022,450432,2016-07-03,45,34.50131667,-82.65129722,2,2,South Carolina
21349,360435,2016-07-03,36,42.54194167,-75.56875556,0,2,New York
30174,481636,2016-07-03,48,32.66135833,-97.25823333,1,1,Texas
11107,150050,2016-07-03,15,21.33562778,-157.86690278,0,1,Hawaii
21308,360394,2016-07-03,36,40.87227222,-73.864975,1,1,New York
8046,121422,2016-07-03,12,28.59785833,-81.22075833,0,1,Florida
331,10333,2016-07-03,1,33.54124167,-86.78946667,0,1,Alabama
32622,510308,2016-07-03,51,37.07068889,-77.14283889,0,1,Virginia
25952,420500,2016-07-03,42,41.17703056,-79.25134167,0,1,Pennsylvania
8015,121389,2016-07-03,12,30.76128333,-85.72973333,0,1,Florida
330,10332,2016-07-03,1,32.36259722,-86.21849167,0,1,Alabama
8346,121741,2016-07-03,12,27.86346389,-80.45018333,0,1,Florida
5456,63128,2016-07-03,6,33.20278056,-117.38359722,1,1,California
32632,510318,2016-07-03,51,36.78151944,-76.43055,0,2,Virginia
1438,40430,2016-07-03,4,35.05056944,-110.59714444,0,1,Arizona
20225,340237,2016-07-03,34,39.72617222,-74.90408889,0,1,New Jersey
16766,260418,2016-07-03,26,42.84145556,-85.94000556,0,1,Michigan
8019,121393,2016-07-03,12,30.62471389,-81.52920833,0,1,Florida
19625,320069,2016-07-03,32,38.52533056,-118.21856111,1,1,Nevada
16837,260490,2016-07-03,26,42.44068611,-83.05413889,0,1,Michigan
30373,481839,2016-07-03,48,29.90173611,-97.05486111,0,1,Texas
16820,260473,2016-07-03,26,42.2885,-83.32931111,0,1,Michigan
28267,470657,2016-07-03,47,36.18245,-88.77181944,0,1,Tennessee
22550,370674,2016-07-03,37,35.71691944,-78.65538333,1,1,North Carolina
20235,340247,2016-07-03,34,39.40404167,-74.51123611,1,1,New Jersey
5600,63273,2016-07-03,6,88.8888,888.8888,0,1,California
22553,370677,2016-07-03,37,35.72736111,-77.84430278,1,1,North Carolina
20227,340239,2016-07-03,34,40.15196389,-74.3697,0,1,New Jersey
30187,481649,2016-07-03,48,32.46195278,-99.77528056,1,1,Texas
30219,481681,2016-07-03,48,30.5332,-95.73716944,0,1,Texas
12760,180376,2016-07-03,18,39.79706389,-86.26232778,0,1,Indiana
12750,180366,2016-07-03,18,39.97856944,-85.481075,1,1,Indiana
18682,290371,2016-07-03,29,38.34137222,-94.56688333,0,1,Missouri
21310,360396,2016-07-03,36,42.12825833,-76.04283889,0,1,New York
22590,370714,2016-07-03,37,35.27143611,-80.85251389,1,1,North Carolina
20255,340267,2016-07-03,34,40.18321111,-74.53945278,0,1,New Jersey
8421,121822,2016-07-03,12,29.8351,-81.66153889,1,1,Florida
896,10904,2016-07-03,1,32.46539444,-87.51764167,1,1,Alabama
888,10896,2016-07-03,1,33.19741389,-86.808675,0,1,Alabama
34038,550247,2016-07-03,55,43.81751111,-88.04103611,0,1,Wisconsin
34039,550248,2016-07-03,55,42.9378,-89.67270278,0,2,Wisconsin
30218,481680,2016-07-03,48,30.04413611,-99.14416667,0,1,Texas
30217,481679,2016-07-03,48,29.48494722,-98.70982222,0,2,Texas
13697,200171,2016-07-03,20,38.91293889,-94.60802222,0,2,Kansas
8778,122207,2016-07-03,12,27.85438889,-82.34151667,0,1,Florida
33714,540172,2016-07-03,54,38.96288611,-81.98116111,0,1,West Virginia
13326,190155,2016-07-03,19,41.60043611,-93.61969444,0,1,Iowa
12789,180405,2016-07-03,18,39.53343333,-86.61793889,0,1,Indiana
8285,121677,2016-07-03,12,26.235325,-80.20488056,0,1,Florida
30175,481637,2016-07-03,48,32.7318,-97.30940833,1,1,Texas
8092,121474,2016-07-03,12,27.43418889,-81.35501111,1,1,Florida
8010,121384,2016-07-03,12,27.79733889,-82.35232222,0,1,Florida
34147,550356,2016-07-03,55,43.01701389,-88.14501111,0,1,Wisconsin
8062,121439,2016-07-03,12,30.10381111,-82.68735,0,1,Florida
9563,123046,2016-07-03,12,26.12125556,-80.30113333,0,2,Florida
2297,50431,2016-07-03,5,34.49770556,-93.12194167,0,2,Arkansas
11108,150051,2016-07-03,15,21.43972222,-158.18613333,0,1,Hawaii
12783,180399,2016-07-03,18,41.68039167,-86.18138889,0,1,Indiana
30374,481840,2016-07-03,48,30.35890556,-97.73010556,0,1,Texas
28102,470485,2016-07-03,47,35.50373889,-84.76153056,1,1,Tennessee
21312,360398,2016-07-03,36,41.42598333,-74.73318889,1,1,New York
28082,470464,2016-07-03,47,35.88393889,-88.09408889,0,1,Tennessee
21311,360397,2016-07-03,36,40.66630556,-73.92583056,1,1,New York
376,10379,2016-07-04,1,34.14231944,-85.57203889,0,1,Alabama
16759,260411,2016-07-04,26,42.55239722,-83.69315,1,1,Michigan
18014,280324,2016-07-04,28,32.42126389,-89.99133333,0,1,Mississippi
20234,340246,2016-07-04,34,39.58228056,-74.82928056,0,1,New Jersey
16760,260412,2016-07-04,26,42.388,-83.17916111,0,1,Michigan
16758,260410,2016-07-04,26,41.95338611,-83.41351111,0,1,Michigan
23738,390429,2016-07-04,39,41.41586389,-83.72023056,0,1,Ohio
1487,40482,2016-07-04,4,99.9999,999.9999,0,1,Arizona
18015,280325,2016-07-04,28,30.46066944,-88.96278056,0,1,Mississippi
16767,260419,2016-07-04,26,42.23004167,-83.57451944,1,1,Michigan
409,10412,2016-07-04,1,31.55986667,-86.63014722,0,1,Alabama
16769,260421,2016-07-04,26,42.66792222,-83.30031389,0,1,Michigan
8055,121432,2016-07-04,12,29.48186111,-82.59931944,0,1,Florida
5707,63381,2016-07-04,6,34.47068611,-117.31676944,0,1,California
25971,420519,2016-07-04,42,40.21348889,-75.91184722,0,1,Pennsylvania
8056,121433,2016-07-04,12,30.17543056,-84.30898056,0,1,Florida
11862,170486,2016-07-04,17,38.10410833,-89.66716111,0,1,Illinois
20251,340263,2016-07-04,34,39.94376944,-74.94133056,0,1,New Jersey
16765,260417,2016-07-04,26,42.91281667,-85.652325,0,1,Michigan
11151,150094,2016-07-04,15,21.92219167,-159.50735,1,1,Hawaii
27023,450433,2016-07-04,45,34.731225,-82.3896,1,1,South Carolina
8034,121408,2016-07-04,12,29.12411667,-81.01826944,1,1,Florida
10314,130681,2016-07-04,13,34.264,-84.82170833,0,1,Georgia
8238,121627,2016-07-04,12,29.96137222,-82.08127222,1,1,Florida
10315,130682,2016-07-04,13,34.45913056,-84.69829167,1,1,Georgia
10316,130683,2016-07-04,13,33.93271944,-84.06923056,1,1,Georgia
11275,160107,2016-07-04,16,42.75153611,-114.86772222,1,1,Idaho
15083,220422,2016-07-04,22,30.72884167,-91.21878333,0,1,Louisiana
11274,160106,2016-07-04,16,42.86585556,-112.44451944,0,1,Idaho
11109,150052,2016-07-04,15,21.39593889,-158.16191944,0,1,Hawaii
32118,490120,2016-07-04,49,39.30800556,-111.27323333,0,1,Utah
34041,550250,2016-07-04,55,43.55795278,-88.96352222,0,1,Wisconsin
34040,550249,2016-07-04,55,44.06015833,-90.86198889,0,1,Wisconsin
25933,420481,2016-07-04,42,41.621175,-77.71815,0,1,Pennsylvania
15440,230066,2016-07-04,23,45.06641944,-67.11053056,1,1,Maine
15439,230065,2016-07-04,23,43.69549722,-70.78903056,0,1,Maine
14995,220332,2016-07-04,22,30.02898889,-90.04562778,1,2,Louisiana
15006,220343,2016-07-04,22,32.40215278,-93.83871944,0,1,Louisiana
30176,481638,2016-07-04,48,33.03121944,-96.70729167,1,1,Texas
10313,130680,2016-07-04,13,34.144225,-84.69995278,0,1,Georgia
22586,370710,2016-07-04,37,35.77662778,-80.90595556,0,1,North Carolina
30336,481800,2016-07-04,48,27.80518611,-97.4857,0,1,Texas
34043,550252,2016-07-04,55,45.206125,-90.35728611,0,1,Wisconsin
1478,40473,2016-07-04,4,35.21917778,-114.12168333,1,1,Arizona
8081,121461,2016-07-04,12,28.11791667,-81.54434722,1,1,Florida
969,20033,2016-07-04,2,56.80769722,-132.96479167,1,2,Alaska
8026,121400,2016-07-04,12,28.37537778,-81.3094,0,2,Florida
21435,360521,2016-07-04,36,40.85341389,-72.93808333,1,4,New York
22551,370675,2016-07-04,37,35.90290833,-78.36956667,0,1,North Carolina
22521,370645,2016-07-04,37,35.11841667,-77.01578056,0,1,North Carolina
22529,370653,2016-07-04,37,35.31272222,-78.81230278,0,1,North Carolina
25972,420520,2016-07-04,42,40.53291667,-78.37665278,1,1,Pennsylvania
26352,420901,2016-07-04,42,41.09413889,-76.00447222,0,1,Pennsylvania
1439,40431,2016-07-04,4,32.19765,-110.99851389,0,1,Arizona
8136,121522,2016-07-04,12,27.534,-82.5613,0,1,Florida
27024,450434,2016-07-04,45,33.91433333,-82.30376944,1,1,South Carolina
30177,481639,2016-07-04,48,31.84118333,-106.32456389,0,1,Texas
27025,450435,2016-07-04,45,34.29960833,-79.93171667,1,2,South Carolina
20744,350187,2016-07-04,35,35.58206944,-105.76681667,0,1,New Mexico
33715,540173,2016-07-04,54,39.29690278,-80.20526111,1,1,West Virginia
34042,550251,2016-07-04,55,43.41259444,-89.77229444,0,1,Wisconsin
33652,540110,2016-07-04,54,38.27816667,-81.77508056,0,1,West Virginia
28084,470466,2016-07-04,47,36.02606944,-83.72976944,0,1,Tennessee
18013,280323,2016-07-04,28,31.89059444,-88.96278611,0,1,Mississippi
14260,210354,2016-07-04,21,36.94739167,-84.57260833,0,1,Kentucky
14259,210353,2016-07-04,21,37.52018333,-85.88534444,0,1,Kentucky
5962,80238,2016-07-04,8,39.05398611,-106.30398889,1,1,Colorado
